appName,coreF,memF,kernel,count,aver_time,std_time,coeff. of var.
caffe,1700,3500,(256 7 2).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile228n_nt,102,0.00218038921569,0.000693926342351,0.318258
caffe,1700,3500,"(32 128 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",561,0.000167812368984,0.000167108094861,0.995803
caffe,1700,3500,"(4096 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.00041186130719,2.33274129543e-06,0.005664
caffe,1700,3500,(784 1 1).*(128 1 1).*maxwell_scudnn_128x32_relu_interior_nn,153,0.000387842156863,4.65423075641e-05,0.120003
caffe,1700,3500,"(32 16 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",102,3.21576470588e-05,2.1626607576e-05,0.672518
caffe,1700,3500,"(512 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",459,5.11784248366e-05,1.10569526837e-06,0.021605
caffe,1700,3500,(784 1 1).*(128 1 1).*maxwell_scudnn_128x32_relu_small_nn,51,0.000372821960784,8.37566011905e-06,0.022466
caffe,1700,3500,"(32 32 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",306,6.41052875817e-05,4.62522984666e-05,0.721505
caffe,1700,3500,"(1024 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",459,0.000102439095861,3.71803404015e-06,0.036295
caffe,1700,3500,"(12544 1 1).*(512 1 1).*void caffe::Concat<float>(int,",408,0.000192379460784,1.16126017733e-06,0.006036
caffe,1700,3500,"(25088 1 1).*(512 1 1).*void caffe::Concat<float>(int,",204,0.000381990882353,9.29788193192e-07,0.002434
caffe,1700,3500,"(6272 1 1).*(512 1 1).*void caffe::Concat<float>(int,",510,9.72816392157e-05,7.95720324323e-07,0.008180
caffe,1700,3500,(784 1 1).*(256 1 1).*maxwell_scudnn_128x128_relu_interior_nn,102,0.000795323333333,1.30708836983e-05,0.016435
caffe,1700,3500,"(6 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.27645294118e-05,2.68782903353e-07,0.021057
caffe,1700,3500,(384 7 2).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile228n_nt,51,0.00276462156863,5.9419021559e-05,0.021493
caffe,1700,3500,"(32 192 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",153,0.000296705156863,0.000264290439763,0.890751
caffe,1700,3500,"(6144 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,0.000612819803922,1.86137255935e-06,0.003037
caffe,1700,3500,(784 3 1).*(128 1 1).*maxwell_scudnn_128x32_relu_small_nn,51,0.00209858039216,4.21984899814e-05,0.020108
caffe,1700,3500,"(37632 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.000570412352941,7.33796435509e-07,0.001286
caffe,1700,3500,"(18816 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.000286827352941,6.62532169357e-07,0.002310
caffe,1700,3500,"(23520 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",102,0.00115994921569,0.00028801297825,0.248298
caffe,1700,3500,(2 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),2550,2.04225568627e-06,3.53337260037e-07,0.173013
caffe,1700,3500,(196 3 1).*(128 1 1).*maxwell_scudnn_128x64_relu_interior_nn,204,0.000849716029412,2.22046916836e-05,0.026132
caffe,1700,3500,"(1536 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,0.000156134117647,7.9047311837e-07,0.005063
caffe,1700,3500,(196 3 1).*(128 1 1).*maxwell_scudnn_128x32_relu_interior_nn,51,0.000689355098039,2.21560806733e-06,0.003214
caffe,1700,3500,"(768 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,7.92019411765e-05,1.16181604652e-06,0.014669
caffe,1700,3500,"(7 24 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.13859411765e-05,2.54497845575e-07,0.022352
caffe,1700,3500,(224 7 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,102,0.000685454117647,4.26266671654e-05,0.062187
caffe,1700,3500,"(32 208 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",51,0.000175617058824,3.16836656857e-07,0.001804
caffe,1700,3500,(196 1 1).*(128 1 1).*maxwell_scudnn_128x32_relu_interior_nn,255,0.00026197372549,9.29155740777e-06,0.035468
caffe,1700,3500,"(128 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,4.9886372549e-06,8.08427034665e-07,0.162054
caffe,1700,3500,(196 1 1).*(128 1 1).*maxwell_scudnn_128x64_relu_small_nn,204,0.000243428480392,5.45996321375e-05,0.224294
caffe,1700,3500,"(32 48 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",102,2.35491372549e-05,1.39762585669e-05,0.593493
caffe,1700,3500,"(384 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,3.68542843137e-05,2.53329297341e-07,0.006874
caffe,1700,3500,(196 1 1).*(128 1 1).*maxwell_scudnn_128x64_relu_interior_nn,204,0.000284202352941,7.46218285055e-06,0.026257
caffe,1700,3500,"(9408 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.00014507745098,5.2132125934e-07,0.003593
caffe,1700,3500,"(10192 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.00015590127451,3.32544178308e-07,0.002133
caffe,1700,3500,"(2352 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,3.74346666667e-05,2.53952802985e-07,0.006784
caffe,1700,3500,"(3136 1 1).*(512 1 1).*void caffe::Concat<float>(int,",816,4.92850588235e-05,5.17240241211e-07,0.010495
caffe,1700,3500,"(32 160 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",153,0.000103445352941,4.1677657999e-05,0.402895
caffe,1700,3500,"(1280 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00013206745098,1.98936372047e-06,0.015063
caffe,1700,3500,(196 1 1).*(256 1 1).*maxwell_scudnn_128x128_relu_interior_nn,255,0.000412986470588,9.19878960996e-06,0.022274
caffe,1700,3500,"(32 112 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",102,9.53761372549e-05,2.99038984907e-07,0.003135
caffe,1700,3500,"(7 28 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.32194313725e-05,2.59132433013e-07,0.019602
caffe,1700,3500,"(32 224 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",51,0.00019895745098,1.03174674491e-06,0.005186
caffe,1700,3500,"(32 24 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",102,1.7336627451e-05,2.94318618919e-07,0.016977
caffe,1700,3500,"(192 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,5.82494771242e-06,1.06595409894e-06,0.182998
caffe,1700,3500,"(25088 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",153,0.000927312352941,8.37082263507e-06,0.009027
caffe,1700,3500,"(7840 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.000121506568627,4.02973008141e-07,0.003316
caffe,1700,3500,"(10976 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.000167484509804,3.2977302786e-07,0.001969
caffe,1700,3500,"(8 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.62551960784e-05,3.1097840664e-07,0.019131
caffe,1700,3500,(256 7 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,51,0.000930453921569,1.00761251653e-05,0.010829
caffe,1700,3500,"(32 256 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",153,0.000182030418301,7.59504101391e-05,0.417240
caffe,1700,3500,"(32 144 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",51,0.000118937843137,3.32856406216e-07,0.002799
caffe,1700,3500,"(1152 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,0.000116896862745,4.40910333671e-07,0.003772
caffe,1700,3500,"(9 36 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,2.17926078431e-05,4.15458455885e-07,0.019064
caffe,1700,3500,(288 7 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,51,0.00116192745098,1.19122128537e-05,0.010252
caffe,1700,3500,"(32 288 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",51,0.000247230980392,6.33091558295e-07,0.002561
caffe,1700,3500,"(2304 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,0.000232125686275,7.59091962452e-07,0.003270
caffe,1700,3500,"(256 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",306,1.56569313725e-05,4.52873886119e-07,0.028925
caffe,1700,3500,"(5488 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,8.60156078431e-05,3.8056640339e-07,0.004424
caffe,1700,3500,"(14112 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.000215184803922,6.39096682354e-07,0.002970
caffe,1700,3500,(196 2 1).*(256 1 1).*maxwell_scudnn_128x128_relu_interior_nn,51,0.000750908431373,5.06769560213e-06,0.006749
caffe,1700,3500,"(10 40 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,2.61759019608e-05,3.22206927476e-07,0.012309
caffe,1700,3500,(320 7 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,51,0.00141321764706,9.04005695545e-06,0.006397
caffe,1700,3500,"(32 320 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",102,0.000181635,9.03035009026e-05,0.497170
caffe,1700,3500,"(2560 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,0.000258939215686,7.86363791322e-07,0.003037
caffe,1700,3500,(196 1 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,51,0.000567030784314,1.74529182731e-05,0.030779
caffe,1700,3500,"(25872 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000954734901961,5.66202429419e-06,0.005930
caffe,1700,3500,"(15680 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,0.00024032127451,1.95605528991e-06,0.008139
caffe,1700,3500,"(10192 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",153,0.000459120392157,0.000138188732266,0.300986
caffe,1700,3500,(1 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),1122,2.27298217469e-06,4.32186848542e-07,0.190141
caffe,1700,3500,(49 2 1).*(256 1 1).*maxwell_scudnn_128x128_relu_interior_nn,51,0.000326216078431,3.26716227439e-06,0.010015
caffe,1700,3500,(49 3 1).*(128 1 1).*maxwell_scudnn_128x64_relu_interior_nn,102,0.00035551754902,5.46197433174e-06,0.015363
caffe,1700,3500,"(320 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,2.6132627451e-05,2.40121208019e-07,0.009189
caffe,1700,3500,(49 5 1).*(128 1 1).*maxwell_scudnn_128x64_relu_small_nn,51,0.000809499411765,7.48741228939e-06,0.009249
caffe,1700,3500,"(640 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",51,6.36741176471e-05,4.03860228542e-07,0.006343
caffe,1700,3500,(49 1 1).*(128 1 1).*maxwell_scudnn_128x32_relu_interior_nn,51,0.000144817843137,9.53008268436e-07,0.006581
caffe,1700,3500,(49 1 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,102,0.000184700392157,3.32904615946e-05,0.180240
caffe,1700,3500,(49 1 1).*(256 1 1).*maxwell_scudnn_128x128_relu_interior_nn,102,0.000171070098039,2.16859740299e-06,0.012677
caffe,1700,3500,"(3920 1 1).*(512 1 1).*void caffe::Concat<float>(int,",102,6.08589411765e-05,3.58211100635e-07,0.005886
caffe,1700,3500,"(1568 1 1).*(512 1 1).*void caffe::Concat<float>(int,",408,2.54700098039e-05,5.91641195173e-07,0.023229
caffe,1700,3500,(49 3 1).*(256 1 1).*maxwell_scudnn_128x128_relu_interior_nn,51,0.000484050784314,3.43992182033e-06,0.007107
caffe,1700,3500,"(32 384 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",102,0.000114160294118,1.32781366508e-06,0.011631
caffe,1700,3500,(49 3 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,51,0.00090559254902,7.86589257818e-06,0.008686
caffe,1700,3500,(49 1 1).*(128 1 1).*maxwell_scudnn_128x64_relu_interior_nn,51,0.000183021764706,1.70366468426e-06,0.009309
caffe,1700,3500,"(4704 1 1).*(512 1 1).*void caffe::Concat<float>(int,",204,7.35643480392e-05,7.13053349932e-07,0.009693
caffe,1700,3500,"(1 8 128).*(7 32 1).*void cudnn::detail::pooling_fw_4d_kernel<float,",51,0.000240590392157,2.29709873347e-06,0.009548
caffe,1700,3500,(8 2 2).*(128 1 1).*maxwell_sgemm_128x64_raggedMn_tn_splitK,51,8.00546666667e-05,2.33651718075e-06,0.029187
caffe,1700,3500,"(32 4 1).*(256 1 1).*void gemmk1_kernel<float,",51,3.025e-06,6.80461204611e-08,0.022495
caffe,1700,3500,"(1 1 128).*(256 1 1).*void cudnn::detail::softmax_fw_kernel<int=2,",51,7.90798039216e-06,9.14890189279e-07,0.115692
caffe,1700,3500,"(448 1 1).*(128 1 1).*void dot_kernel<float,",51,5.31962745098e-06,2.32258726659e-07,0.043661
caffe,1700,3500,"(1 1 1).*(128 1 1).*void reduce_1Block_kernel<float,",102,1.85794117647e-06,6.09226362895e-07,0.327904
caffe,1700,3500,"(1 1 1).*(512 1 1).*void caffe::SoftmaxLossForwardGPU<float>(int,",51,3.29925490196e-06,1.26434799618e-07,0.038322
caffe,1700,3500,"(128 1 1).*(256 1 1).*void asum_kernel<float,",51,2.7338627451e-06,6.44095412515e-08,0.023560
caffe,1700,3500,"(1 1 1).*(256 1 1).*void asum_kernel<float,",51,1.77011764706e-06,1.58726259248e-07,0.089670
caffe,1700,3500,"(1 1 1).*(128 1 1).*void dot_kernel<float,",51,1.71678431373e-06,4.09889098944e-08,0.023875
caffe,1700,3500,"(1 1 1).*(512 1 1).*void caffe::SoftmaxLossBackwardGPU<float>(int,",51,2.83045098039e-06,8.64795824765e-08,0.030553
caffe,1700,3500,"(500 1 1).*(256 1 1).*void scal_kernel_val<float,",51,2.45974509804e-06,4.74832656331e-08,0.019304
caffe,1700,3500,(8 16 1).*(128 1 1).*maxwell_sgemm_128x64_raggedMn_nt,51,6.42224117647e-05,8.8133097156e-07,0.013723
caffe,1700,3500,"(63 1 1).*(128 1 1).*void gemv2N_kernel_val<float,",51,7.86790196078e-06,2.03359553588e-07,0.025847
caffe,1700,3500,(8 2 2).*(128 1 1).*maxwell_sgemm_128x64_raggedMn_nn_splitK,51,6.18343137255e-05,1.12148321764e-06,0.018137
caffe,1700,3500,"(2 256 128).*(175 1 1).*void cudnn::detail::pooling_bw_kernel_avg<float,",51,0.0011679745098,1.00379445427e-05,0.008594
caffe,1700,3500,"(256 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",306,3.84560522876e-05,1.55424387935e-06,0.040416
caffe,1700,3500,"(128 1 1).*(128 1 1).*void calc_bias_diff<int=2,",561,0.000284652545455,0.000306410169073,1.076436
caffe,1700,3500,(1 7 1).*(128 1 1).*cudnn::maxwell::gemm::computeWgradOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),612,2.80842810458e-06,2.19201658648e-06,0.780514
caffe,1700,3500,(1 1 1).*(256 1 1).*cudnn::maxwell::gemm::computeBOffsetsKernel(cudnn::maxwell::gemm::ComputeBOffsetsParams),5049,2.26927807487e-06,1.65692902764e-06,0.730157
caffe,1700,3500,(7 1 7).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_interior_nn,102,0.000354341764706,6.26874469157e-05,0.176912
caffe,1700,3500,(49 7 1).*(256 1 1).*maxwell_scudnn_128x128_stridedB_interior_nn,408,0.000375345269608,0.000152260415898,0.405654
caffe,1700,3500,"(10192 1 1).*(512 1 1).*void caffe::MaxPoolBackward<float>(int,",102,0.000747857156863,5.05693745526e-06,0.006762
caffe,1700,3500,(10 1 7).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_small_nn,51,0.000383138235294,8.33043808773e-05,0.217426
caffe,1700,3500,(49 1 1).*(128 1 1).*maxwell_scudnn_128x64_stridedB_small_nn,51,0.000593334117647,3.11982076016e-05,0.052581
caffe,1700,3500,"(192 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",153,2.06143660131e-05,8.48462343652e-06,0.411588
caffe,1700,3500,"(48 1 1).*(128 1 1).*void calc_bias_diff<int=2,",102,9.32954705882e-05,4.57574196621e-05,0.490457
caffe,1700,3500,(7 1 7).*(128 1 1).*maxwell_scudnn_128x64_stridedB_splitK_interior_nn,51,0.000299582941176,2.66475807896e-05,0.088949
caffe,1700,3500,"(768 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",153,0.00011592248366,2.60666899379e-06,0.022486
caffe,1700,3500,"(384 1 1).*(128 1 1).*void calc_bias_diff<int=2,",102,8.73255392157e-05,1.42149729805e-05,0.162781
caffe,1700,3500,(14 3 7).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_small_nn,51,0.000997871960784,1.87162131686e-05,0.018756
caffe,1700,3500,"(6 96 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,2.75294117647e-05,6.30863124164e-07,0.022916
caffe,1700,3500,(192 4 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,51,0.00104866078431,2.2651936492e-05,0.021601
caffe,1700,3500,"(384 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",102,5.9254254902e-05,1.19905501751e-06,0.020236
caffe,1700,3500,"(192 1 1).*(128 1 1).*void calc_bias_diff<int=2,",204,0.000861185196078,0.00101440889548,1.177922
caffe,1700,3500,(7 3 7).*(128 1 1).*maxwell_scudnn_128x64_stridedB_splitK_interior_nn,102,0.000657303235294,8.39441908343e-05,0.127710
caffe,1700,3500,(7 3 7).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_interior_nn,51,0.00114584901961,4.63214106788e-05,0.040425
caffe,1700,3500,"(10192 1 1).*(512 1 1).*void caffe::add_kernel<float>(int,",102,0.000228555588235,1.48681761315e-06,0.006505
caffe,1700,3500,"(20384 1 1).*(256 1 1).*void axpy_kernel_val<float,",204,0.00023011377451,2.10370284381e-06,0.009142
caffe,1700,3500,(7 1 7).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_small_nn,51,0.000225086470588,3.2383504747e-05,0.143871
caffe,1700,3500,(49 1 1).*(128 1 1).*maxwell_scudnn_128x32_stridedB_small_nn,51,0.000500287254902,3.60275499201e-05,0.072014
caffe,1700,3500,"(128 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",102,1.17671764706e-05,4.27258410904e-06,0.363093
caffe,1700,3500,"(32 1 1).*(128 1 1).*void calc_bias_diff<int=2,",306,0.000502812107843,0.000429387144249,0.853971
caffe,1700,3500,(7 1 7).*(128 1 1).*maxwell_scudnn_128x32_stridedB_splitK_interior_nn,51,0.000319765490196,6.05357108774e-05,0.189313
caffe,1700,3500,"(640 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",51,9.2380627451e-05,1.09205657687e-06,0.011821
caffe,1700,3500,"(320 1 1).*(128 1 1).*void calc_bias_diff<int=2,",102,0.000146249392157,7.75521693726e-05,0.530273
caffe,1700,3500,(12 5 7).*(128 1 1).*maxwell_scudnn_128x64_stridedB_splitK_small_nn,51,0.000803726078431,2.19272841123e-05,0.027282
caffe,1700,3500,"(5 80 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",102,2.5099245098e-05,7.09416884606e-06,0.282645
caffe,1700,3500,(160 4 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,51,0.000787758823529,6.95357521992e-05,0.088270
caffe,1700,3500,"(320 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",51,4.75996666667e-05,1.71169459282e-06,0.035960
caffe,1700,3500,"(160 1 1).*(128 1 1).*void calc_bias_diff<int=2,",153,0.000138173490196,7.70536231714e-05,0.557659
caffe,1700,3500,"(512 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",459,7.86280958606e-05,2.30699578283e-06,0.029341
caffe,1700,3500,"(256 1 1).*(128 1 1).*void calc_bias_diff<int=2,",153,0.000168591973856,7.6635576424e-05,0.454562
caffe,1700,3500,(7 2 7).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_interior_nn,51,0.000635598039216,6.12162128666e-05,0.096313
caffe,1700,3500,"(40768 1 1).*(512 1 1).*void caffe::MaxPoolBackward<float>(int,",51,0.00171946666667,7.09492131716e-06,0.004126
caffe,1700,3500,"(1024 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",459,0.000153354945534,4.59501076252e-06,0.029963
caffe,1700,3500,"(128 528 1).*(16 16 1).*void cudnn::detail::scale_filter_kernel<int=16,",51,0.000222245490196,1.06420063555e-05,0.047884
caffe,1700,3500,"(9 1 128).*(8 32 1).*void cudnn::detail::wgrad_alg0_engine<float,",51,0.000839327058824,1.31874640851e-05,0.015712
caffe,1700,3500,(196 5 1).*(256 1 1).*maxwell_scudnn_128x128_stridedB_interior_nn,204,0.000946842058824,0.000375742161519,0.396837
caffe,1700,3500,"(25872 1 1).*(512 1 1).*void caffe::MaxPoolBackward<float>(int,",51,0.0018508627451,1.62626597538e-05,0.008787
caffe,1700,3500,(1 14 1).*(128 1 1).*cudnn::maxwell::gemm::computeWgradOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),1428,2.47037254902e-06,8.96291321455e-07,0.362816
caffe,1700,3500,(7 1 14).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_small_nn,51,0.00077546254902,0.000113376785358,0.146205
caffe,1700,3500,(196 1 1).*(128 1 1).*maxwell_scudnn_128x32_stridedB_small_nn,255,0.000682046470588,0.000215924204047,0.316583
caffe,1700,3500,(5 1 14).*(128 1 1).*maxwell_scudnn_128x32_stridedB_splitK_interior_nn,51,0.00116122058824,5.90391596336e-05,0.050842
caffe,1700,3500,"(2560 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",51,0.000378194901961,3.49402704489e-06,0.009239
caffe,1700,3500,(12 5 14).*(128 1 1).*maxwell_scudnn_128x64_stridedB_splitK_small_nn,51,0.00304994509804,0.000131843138101,0.043228
caffe,1700,3500,(160 7 1).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile418n_nt,102,0.00138883627451,0.000157690443709,0.113541
caffe,1700,3500,"(1280 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",102,0.000195400098039,2.08121688343e-06,0.010651
caffe,1700,3500,(5 3 14).*(128 1 1).*maxwell_scudnn_128x64_stridedB_splitK_interior_nn,51,0.00181522352941,0.00033562735848,0.184896
caffe,1700,3500,"(2048 1 1).*(128 1 1).*void cudnn::detail::activation_bw_4d_kernel<float,",306,0.000294407647059,1.39969501003e-05,0.047543
caffe,1700,3500,(5 2 14).*(256 1 1).*maxwell_scudnn_128x128_stridedB_splitK_interior_nn,51,0.0026413627451,7.56925902577e-05,0.028657
caffe,1700,3500,"(25872 1 1).*(512 1 1).*void caffe::add_kernel<float>(int,",51,0.000578197058824,1.50960622592e-06,0.002611
caffe,1700,3500,"(51744 1 1).*(256 1 1).*void axpy_kernel_val<float,",102,0.000580445196078,1.40533907038e-06,0.002421
caffe,1700,3500,"(64 1 1).*(128 1 1).*void calc_bias_diff<int=2,",561,0.00177739942959,0.00347814952878,1.956876
caffe,1700,3500,(4 1 14).*(128 1 1).*maxwell_scudnn_128x64_stridedB_splitK_interior_nn,204,0.000878908235294,0.000105197897997,0.119692
