appName,coreF,memF,kernel,count,aver_time,std_time,coeff. of var.
caffe,1700,3500,"(3136 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000167335490196,2.30228477528e-07,0.001376
caffe,1700,3500,"(64 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",102,0.00263126382353,0.0021402253003,0.813383
caffe,1700,3500,"(128 2 1).*(256 1 1).*void gemmk1_kernel<float,",102,6.318e-06,4.00188925972e-07,0.063341
caffe,1700,3500,"(64 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,5.43005882353e-06,9.9509859944e-08,0.018326
caffe,1700,3500,(64 1 1).*(64 1 1).*generate_seed_pseudo(unsigned,1,0.00262,0.0,0.000000
caffe,1700,3500,"(64 1 1).*(64 1 1).*void gen_sequenced<curandStateXORWOW,",102,6.13912745098e-06,2.08237264355e-07,0.033920
caffe,1700,3500,"(512 1 1).*(512 1 1).*void caffe::DropoutForward<float>(int,",102,3.96805882353e-06,4.22623060707e-07,0.106506
caffe,1700,3500,"(1 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",51,0.000291647843137,6.05657423189e-06,0.020767
caffe,1700,3500,"(1 2 1).*(256 1 1).*void gemmk1_kernel<float,",51,1.93762745098e-06,3.48790407227e-08,0.018001
caffe,1700,3500,"(1 1 64).*(256 1 1).*void cudnn::detail::softmax_fw_kernel<int=2,",51,4.24237254902e-06,8.87607404789e-08,0.020922
caffe,1700,3500,"(5 1 1).*(128 1 1).*void dot_kernel<float,",51,2.44458823529e-06,2.50205889844e-07,0.102351
caffe,1700,3500,"(1 1 1).*(128 1 1).*void reduce_1Block_kernel<float,",102,1.74939215686e-06,3.50298700463e-07,0.200240
caffe,1700,3500,"(1 1 1).*(512 1 1).*void caffe::SoftmaxLossForwardGPU<float>(int,",51,3.20131372549e-06,8.04198517576e-08,0.025121
caffe,1700,3500,"(64 1 1).*(256 1 1).*void asum_kernel<float,",51,2.631e-06,6.1008838961e-08,0.023188
caffe,1700,3500,"(1 1 1).*(256 1 1).*void asum_kernel<float,",51,1.73623529412e-06,1.52785743038e-08,0.008800
caffe,1700,3500,"(1 1 1).*(128 1 1).*void dot_kernel<float,",51,1.80335294118e-06,3.28005401255e-08,0.018189
caffe,1700,3500,(393 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),51,2.8838627451e-06,9.11052009036e-08,0.031591
caffe,1700,3500,[CUDA memcpy HtoD],412,0.0011230781432,0.00396332616746,3.528985
caffe,1700,3500,[CUDA memcpy DtoH],261,0.00124554221073,0.00243602072009,1.955791
caffe,1700,3500,[CUDA memset],43,1.08046511628e-06,7.25775764068e-08,0.067173
caffe,1700,4000,(25088 1 1).*(128 1 1).*maxwell_scudnn_128x64_relu_small_nn,51,0.00329940980392,4.14235712708e-05,0.012555
caffe,1700,4000,"(64 64 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",102,0.00567820196078,2.30414459496e-05,0.004058
caffe,1700,4000,(1 1 1).*(1 1 1).*caffe::sync_conv_groups(void),1313,1.18437014471e-06,5.26068556855e-07,0.444176
caffe,1700,4000,"(65536 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00552551176471,9.08529618063e-06,0.001644
caffe,1700,4000,"(2 16 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,8.24364705882e-06,1.77418727434e-07,0.021522
caffe,1700,4000,(128 28 14).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,51,0.0203280196078,4.85299544434e-05,0.002387
caffe,1700,4000,"(100352 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.0039695254902,3.94043110696e-06,0.000993
caffe,1700,4000,"(4 16 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,8.71045098039e-06,2.52939992397e-07,0.029039
caffe,1700,4000,(256 14 7).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,102,0.00996227941176,0.00268438922576,0.269455
caffe,1700,4000,"(64 128 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",102,0.00277007352941,6.6607855403e-06,0.002405
caffe,1700,4000,"(32768 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00276714803922,3.63597845051e-06,0.001314
caffe,1700,4000,"(4 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.01412156863e-05,2.65294753851e-07,0.026160
caffe,1700,4000,"(50176 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00205725686275,1.4638459822e-06,0.000712
caffe,1700,4000,"(8 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.39623333333e-05,3.21648978483e-07,0.023037
caffe,1700,4000,(512 7 4).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,153,0.0111080163399,0.00287268895781,0.258614
caffe,1700,4000,"(64 256 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",153,0.0014064124183,1.17312125995e-05,0.008341
caffe,1700,4000,"(16384 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.00139285686275,1.14180327776e-05,0.008198
caffe,1700,4000,"(8 64 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",102,2.74952647059e-05,5.40286034021e-07,0.019650
caffe,1700,4000,"(25088 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00109931960784,8.70924727411e-06,0.007922
caffe,1700,4000,"(16 64 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,5.05737254902e-05,1.17691152946e-06,0.023271
caffe,1700,4000,(512 7 2).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile228n_nt,51,0.00670677647059,8.88420355997e-05,0.013247
caffe,1700,4000,"(16 512 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",306,0.000458062320261,0.000274876275113,0.600085
caffe,1700,4000,"(8192 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.00069729503268,1.87198336824e-06,0.002685
caffe,1700,4000,(7 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),102,2.02232352941e-06,1.17600450326e-07,0.058151
caffe,1700,4000,(392 4 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,102,0.0216039607843,0.00016888555828,0.007817
caffe,1700,4000,"(12544 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000553192941176,2.69016320794e-07,0.000486
caffe,1700,4000,(2 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),153,1.95791503268e-06,4.86083383622e-08,0.024827
caffe,1700,4000,(98 4 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,153,0.00541388823529,3.70558207104e-05,0.006845
caffe,1700,4000,"(2048 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.000177077843137,8.16254751001e-07,0.004610
caffe,1700,4000,"(3136 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000144509803922,2.28614670211e-07,0.001582
caffe,1700,4000,"(64 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",102,0.00230999656863,0.00182626443376,0.790592
caffe,1700,4000,"(128 2 1).*(256 1 1).*void gemmk1_kernel<float,",102,5.93460784314e-06,3.16919676743e-07,0.053402
caffe,1700,4000,"(64 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,5.12892156863e-06,5.73854675657e-08,0.011189
caffe,1700,4000,(64 1 1).*(64 1 1).*generate_seed_pseudo(unsigned,1,0.0025889,0.0,0.000000
caffe,1700,4000,"(64 1 1).*(64 1 1).*void gen_sequenced<curandStateXORWOW,",102,5.98068627451e-06,1.45032719797e-07,0.024250
caffe,1700,4000,"(512 1 1).*(512 1 1).*void caffe::DropoutForward<float>(int,",102,4.13060784314e-06,3.47157707194e-07,0.084045
caffe,1700,4000,"(1 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",51,0.000284944901961,5.37319467997e-06,0.018857
caffe,1700,4000,"(1 2 1).*(256 1 1).*void gemmk1_kernel<float,",51,1.93950980392e-06,4.06338854773e-08,0.020951
caffe,1700,4000,"(1 1 64).*(256 1 1).*void cudnn::detail::softmax_fw_kernel<int=2,",51,4.41233333333e-06,6.13404727303e-08,0.013902
caffe,1700,4000,"(5 1 1).*(128 1 1).*void dot_kernel<float,",51,2.41949019608e-06,3.17253555585e-07,0.131124
caffe,1700,4000,"(1 1 1).*(128 1 1).*void reduce_1Block_kernel<float,",102,1.62390196078e-06,3.89635589172e-07,0.239938
caffe,1700,4000,"(1 1 1).*(512 1 1).*void caffe::SoftmaxLossForwardGPU<float>(int,",51,3.15619607843e-06,1.04313633348e-07,0.033050
caffe,1700,4000,"(64 1 1).*(256 1 1).*void asum_kernel<float,",51,2.66739215686e-06,9.5571978507e-08,0.035830
caffe,1700,4000,"(1 1 1).*(256 1 1).*void asum_kernel<float,",51,1.74496078431e-06,1.59913711834e-08,0.009164
caffe,1700,4000,"(1 1 1).*(128 1 1).*void dot_kernel<float,",51,1.76880392157e-06,3.17490278424e-08,0.017949
caffe,1700,4000,(393 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),51,2.5927254902e-06,1.06854689389e-07,0.041213
caffe,1700,4000,[CUDA memcpy HtoD],412,0.00111079525728,0.00394653630131,3.552893
caffe,1700,4000,[CUDA memcpy DtoH],261,0.00124509255172,0.00243516369232,1.955809
caffe,1700,4000,[CUDA memset],43,1.09827906977e-06,6.09907829794e-08,0.055533
caffe,1700,4500,(25088 1 1).*(128 1 1).*maxwell_scudnn_128x64_relu_small_nn,51,0.00304931960784,5.29960006616e-05,0.017380
caffe,1700,4500,"(64 64 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",102,0.00492928137255,1.92598216879e-05,0.003907
caffe,1700,4500,(1 1 1).*(1 1 1).*caffe::sync_conv_groups(void),1313,1.17491012947e-06,4.56759773602e-07,0.388761
caffe,1700,4500,"(65536 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00480893235294,5.63962107204e-06,0.001173
caffe,1700,4500,"(2 16 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,7.70650980392e-06,1.38324337891e-07,0.017949
caffe,1700,4500,(128 28 14).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,51,0.0180599803922,3.5061565011e-05,0.001941
caffe,1700,4500,"(100352 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00347629019608,3.84219376174e-06,0.001105
caffe,1700,4500,"(4 16 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,8.09998039216e-06,1.76805807974e-07,0.021828
caffe,1700,4500,(256 14 7).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,102,0.00972809215686,0.00260741513767,0.268029
caffe,1700,4500,"(64 128 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",102,0.00240876470588,4.68662358204e-06,0.001946
caffe,1700,4500,"(32768 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00240856862745,2.40277537208e-06,0.000998
caffe,1700,4500,"(4 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,9.47088235294e-06,2.02958862543e-07,0.021430
caffe,1700,4500,"(50176 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00180167058824,1.48855689e-06,0.000826
caffe,1700,4500,"(8 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.25160196078e-05,2.53597371963e-07,0.020262
caffe,1700,4500,(512 7 4).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,153,0.0111250928105,0.00297049304083,0.267008
caffe,1700,4500,"(64 256 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",153,0.00121613921569,3.51337752129e-06,0.002889
caffe,1700,4500,"(16384 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.00120782156863,2.2803491642e-06,0.001888
caffe,1700,4500,"(8 64 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",102,2.43720098039e-05,4.54879783625e-07,0.018664
caffe,1700,4500,"(25088 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000960128823529,3.33034629717e-06,0.003469
caffe,1700,4500,"(16 64 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,4.4996254902e-05,1.12520340371e-06,0.025007
caffe,1700,4500,(512 7 2).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile228n_nt,51,0.00672923333333,4.50632438658e-05,0.006697
caffe,1700,4500,"(16 512 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",306,0.000400089738562,0.000239917595913,0.599659
caffe,1700,4500,"(8192 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.000608035098039,3.41390584155e-06,0.005615
caffe,1700,4500,(7 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),102,2.36869607843e-06,7.28880027101e-07,0.307714
caffe,1700,4500,(392 4 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,102,0.0216931764706,8.8928966119e-05,0.004099
caffe,1700,4500,"(12544 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000484547647059,2.17522486873e-07,0.000449
caffe,1700,4500,(2 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),153,2.05182352941e-06,6.85359614251e-08,0.033402
caffe,1700,4500,(98 4 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,153,0.00543627843137,1.92516799748e-05,0.003541
caffe,1700,4500,"(2048 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.000154508888889,7.61310836826e-07,0.004927
caffe,1700,4500,"(3136 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000127123529412,1.57987633289e-07,0.001243
caffe,1700,4500,"(64 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",102,0.0020744977451,0.00160056143597,0.771542
caffe,1700,4500,"(128 2 1).*(256 1 1).*void gemmk1_kernel<float,",102,5.56501960784e-06,2.39556574856e-07,0.043047
caffe,1700,4500,"(64 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,5.27033333333e-06,7.87516988094e-08,0.014942
caffe,1700,4500,(64 1 1).*(64 1 1).*generate_seed_pseudo(unsigned,1,0.0026473,0.0,0.000000
caffe,1700,4500,"(64 1 1).*(64 1 1).*void gen_sequenced<curandStateXORWOW,",102,5.77116666667e-06,1.41617690496e-07,0.024539
caffe,1700,4500,"(512 1 1).*(512 1 1).*void caffe::DropoutForward<float>(int,",102,4.114e-06,2.82193995295e-07,0.068594
caffe,1700,4500,"(1 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",51,0.000281376078431,4.67510263217e-06,0.016615
caffe,1700,4500,"(1 2 1).*(256 1 1).*void gemmk1_kernel<float,",51,1.94515686275e-06,2.22282037317e-08,0.011427
caffe,1700,4500,"(1 1 64).*(256 1 1).*void cudnn::detail::softmax_fw_kernel<int=2,",51,3.9272745098e-06,5.27264782354e-08,0.013426
caffe,1700,4500,"(5 1 1).*(128 1 1).*void dot_kernel<float,",51,2.44207843137e-06,3.63396765994e-07,0.148806
caffe,1700,4500,"(1 1 1).*(128 1 1).*void reduce_1Block_kernel<float,",102,1.61321568627e-06,2.80915821159e-07,0.174134
caffe,1700,4500,"(1 1 1).*(512 1 1).*void caffe::SoftmaxLossForwardGPU<float>(int,",51,3.15176470588e-06,1.13297904768e-07,0.035947
caffe,1700,4500,"(64 1 1).*(256 1 1).*void asum_kernel<float,",51,2.37996078431e-06,9.5758061307e-08,0.040235
caffe,1700,4500,"(1 1 1).*(256 1 1).*void asum_kernel<float,",51,1.84294117647e-06,8.81866140224e-08,0.047851
caffe,1700,4500,"(1 1 1).*(128 1 1).*void dot_kernel<float,",51,1.73684313725e-06,2.90768909988e-08,0.016741
caffe,1700,4500,(393 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),51,2.78090196078e-06,7.69161129252e-08,0.027659
caffe,1700,4500,[CUDA memcpy HtoD],412,0.00112102196359,0.00396024800256,3.532712
caffe,1700,4500,[CUDA memcpy DtoH],261,0.00124520308429,0.00243538241468,1.955811
caffe,1700,4500,[CUDA memset],43,1.08418604651e-06,7.28267315521e-08,0.067172
caffe,1700,5000,(25088 1 1).*(128 1 1).*maxwell_scudnn_128x64_relu_small_nn,51,0.0028980745098,5.99296772309e-05,0.020679
caffe,1700,5000,"(64 64 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",102,0.00436065392157,1.62935490156e-05,0.003736
caffe,1700,5000,(1 1 1).*(1 1 1).*caffe::sync_conv_groups(void),1313,1.17153769992e-06,3.54660723476e-07,0.302731
caffe,1700,5000,"(65536 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00426426372549,5.20393495942e-06,0.001220
caffe,1700,5000,"(2 16 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,7.51078431373e-06,2.13482727751e-07,0.028423
caffe,1700,5000,(128 28 14).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,51,0.0162611764706,0.000106963197974,0.006578
caffe,1700,5000,"(100352 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00310794901961,2.82526226782e-06,0.000909
caffe,1700,5000,"(4 16 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,7.85021568627e-06,1.7801688769e-07,0.022677
caffe,1700,5000,(256 14 7).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,102,0.0095883127451,0.0026011881647,0.271287
caffe,1700,5000,"(64 128 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",102,0.00213325784314,3.69831536303e-06,0.001734
caffe,1700,5000,"(32768 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,0.00213607254902,2.27411507731e-06,0.001065
caffe,1700,5000,"(4 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,8.937e-06,2.19090812938e-07,0.024515
caffe,1700,5000,"(50176 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00160646078431,1.10508245303e-06,0.000688
caffe,1700,5000,"(8 32 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,1.19231372549e-05,2.97788780231e-07,0.024976
caffe,1700,5000,(512 7 4).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,153,0.0111057686275,0.00301136900369,0.271154
caffe,1700,5000,"(64 256 1).*(128 1 1).*void add_tensor_kernel_v3<int=2,",153,0.00107739869281,2.69952760157e-06,0.002506
caffe,1700,5000,"(16384 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.00107120588235,1.61156909266e-06,0.001504
caffe,1700,5000,"(8 64 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",102,2.21442352941e-05,4.28876717431e-07,0.019367
caffe,1700,5000,"(25088 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000854783921569,1.96189968277e-07,0.000230
caffe,1700,5000,"(16 64 1).*(32 4 1).*void cudnn::winograd::generateWinogradTilesKernel<int=0,",51,4.08242156863e-05,3.567918223e-07,0.008740
caffe,1700,5000,(512 7 2).*(256 1 1).*maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile228n_nt,51,0.00669760980392,4.28149930442e-05,0.006393
caffe,1700,5000,"(16 512 1).*(32 1 4).*void add_tensor_kernel_v3<int=2,",306,0.00035454624183,0.00021158990226,0.596791
caffe,1700,5000,"(8192 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.000539555359477,2.95676692054e-06,0.005480
caffe,1700,5000,(7 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),102,2.6513627451e-06,1.00432190361e-06,0.378795
caffe,1700,5000,(392 4 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,102,0.0216080980392,2.9018759924e-05,0.001343
caffe,1700,5000,"(12544 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.000431515882353,1.90882126348e-07,0.000442
caffe,1700,5000,(2 1 1).*(128 1 1).*cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),153,1.99410457516e-06,6.76911636715e-08,0.033946
caffe,1700,5000,(98 4 1).*(256 1 1).*maxwell_scudnn_128x128_relu_small_nn,153,0.00541559084967,8.68615726523e-06,0.001604
caffe,1700,5000,"(2048 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",153,0.000137453921569,6.99747139478e-07,0.005091
caffe,1700,5000,"(3136 1 1).*(512 1 1).*void caffe::MaxPoolForward<float>(int,",51,0.00011364745098,2.09011146501e-07,0.001839
caffe,1700,5000,"(64 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",102,0.00189402284314,0.00143141928031,0.755756
caffe,1700,5000,"(128 2 1).*(256 1 1).*void gemmk1_kernel<float,",102,5.36140196078e-06,2.3617820041e-07,0.044052
caffe,1700,5000,"(64 1 1).*(128 1 1).*void cudnn::detail::activation_fw_4d_kernel<float,",102,4.98930392157e-06,5.09709238945e-08,0.010216
caffe,1700,5000,(64 1 1).*(64 1 1).*generate_seed_pseudo(unsigned,1,0.0026426,0.0,0.000000
caffe,1700,5000,"(64 1 1).*(64 1 1).*void gen_sequenced<curandStateXORWOW,",102,5.48879411765e-06,1.23955110331e-07,0.022583
caffe,1700,5000,"(512 1 1).*(512 1 1).*void caffe::DropoutForward<float>(int,",102,4.08385294118e-06,2.36818098352e-07,0.057989
caffe,1700,5000,"(1 1 1).*(8 16 1).*void magma_lds128_sgemm_kernel<bool=1,",51,0.000276089803922,3.91767412501e-06,0.014190
caffe,1700,5000,"(1 2 1).*(256 1 1).*void gemmk1_kernel<float,",51,1.9582745098e-06,2.37272726603e-08,0.012116
